id,sample_id,name,application_label,is_system_app,version_name
300710632,7485971,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300710643,7485972,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300710673,7485972,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300710684,7485973,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300710714,7485973,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300710725,7485974,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300710755,7485974,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300710766,7485975,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300710796,7485975,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300710807,7485976,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300710837,7485976,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300710848,7485977,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300710877,7485977,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300710889,7485978,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300710918,7485978,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300710930,7485979,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300710959,7485979,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300710971,7485980,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711000,7485980,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711012,7485981,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711041,7485981,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711053,7485982,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711082,7485982,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711094,7485983,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711123,7485983,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711135,7485984,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711164,7485984,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711176,7485985,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711205,7485985,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711217,7485986,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711246,7485986,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711258,7485987,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711287,7485987,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711299,7485988,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711328,7485988,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711340,7485989,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711369,7485989,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711381,7485990,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711410,7485990,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711422,7485991,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711451,7485991,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711463,7485992,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711492,7485992,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711504,7485993,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711532,7485993,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711544,7485994,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711572,7485994,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711584,7485995,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711612,7485995,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711624,7485996,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711653,7485996,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711664,7485997,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711691,7485997,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711704,7485998,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711731,7485998,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711744,7485999,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711771,7485999,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711784,7486000,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711811,7486000,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711824,7486001,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711851,7486001,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711864,7486002,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711895,7486002,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711907,7486003,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711938,7486003,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711950,7486004,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300711981,7486004,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300711993,7486005,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712028,7486005,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712041,7486006,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712064,7486006,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712076,7486007,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712105,7486007,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712117,7486008,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712146,7486008,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712158,7486009,com.android.bluetooth,Bluetooth,1,7.0
300712204,7486010,com.android.bluetooth,Bluetooth,1,7.0
300712219,7486011,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712279,7486011,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712291,7486012,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712295,7486013,com.android.bluetooth,Bluetooth,1,7.0
300712335,7486012,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712378,7486014,com.android.bluetooth,Bluetooth,1,7.0
300712381,7486015,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712448,7486015,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712465,7486016,com.android.bluetooth,Bluetooth,1,7.0
300712468,7486017,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712532,7486017,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712552,7486018,com.android.bluetooth,Bluetooth,1,7.0
300712565,7486019,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712627,7486019,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712639,7486020,com.android.bluetooth,Bluetooth,1,7.0
300712643,7486021,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712714,7486021,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712726,7486022,com.android.bluetooth,Bluetooth,1,7.0
300712772,7486023,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712801,7486023,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712813,7486024,com.android.bluetooth,Bluetooth,1,7.0
300712859,7486025,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712888,7486025,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712900,7486026,com.android.bluetooth,Bluetooth,1,7.0
300712945,7486027,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300712974,7486027,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300712986,7486028,com.android.bluetooth,Bluetooth,1,7.0
300713031,7486029,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300713060,7486029,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300713072,7486030,com.android.bluetooth,Bluetooth,1,7.0
300713115,7486031,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300713144,7486031,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300713156,7486032,com.android.bluetooth,Bluetooth,1,7.0
300713200,7486033,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300713229,7486033,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300713241,7486034,com.android.bluetooth,Bluetooth,1,7.0
300713285,7486035,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300713289,7486036,com.android.bluetooth,Bluetooth,1,7.0
300713322,7486035,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300713369,7486037,com.android.bluetooth,Bluetooth,1,7.0
300713373,7486038,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300713436,7486038,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300713453,7486039,com.android.bluetooth,Bluetooth,1,7.0
300713494,7486040,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300713523,7486040,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300713535,7486041,com.android.bluetooth,Bluetooth,1,7.0
300713571,7486042,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300713605,7486042,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300713617,7486043,com.android.bluetooth,Bluetooth,1,7.0
300713658,7486044,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300713687,7486044,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300713699,7486045,com.android.bluetooth,Bluetooth,1,7.0
300713742,7486046,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300713771,7486046,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300713783,7486047,com.android.bluetooth,"Bluetooth Share",1,7.1.1
300713833,7486048,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300713862,7486048,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300713874,7486049,com.android.bluetooth,"Bluetooth Share",1,7.1.1
300713922,7486050,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300713952,7486050,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300713964,7486051,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300713994,7486051,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714006,7486052,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714036,7486052,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714048,7486053,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714078,7486053,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714090,7486054,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714120,7486054,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714132,7486055,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714162,7486055,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714174,7486056,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714203,7486056,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714215,7486057,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714244,7486057,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714256,7486058,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714285,7486058,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714297,7486059,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714326,7486059,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714338,7486060,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714367,7486060,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714379,7486061,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714408,7486061,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714420,7486062,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714449,7486062,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714461,7486063,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714490,7486063,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714502,7486064,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714531,7486064,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714543,7486065,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714572,7486065,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714584,7486066,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714613,7486066,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714625,7486067,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714654,7486067,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714666,7486068,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714695,7486068,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714707,7486069,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714737,7486069,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714748,7486070,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714777,7486070,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714789,7486071,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714819,7486071,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714830,7486072,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714859,7486072,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714871,7486073,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714899,7486073,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714911,7486074,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714939,7486074,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714951,7486075,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300714979,7486075,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300714991,7486076,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715021,7486076,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715033,7486077,com.android.bluetooth,"Bluetooth share",1,6.0.1
300715074,7486078,com.android.bluetooth,"Bluetooth share",1,6.0.1
300715115,7486079,com.android.bluetooth,"Bluetooth share",1,6.0.1
300715156,7486080,com.android.bluetooth,"Bluetooth share",1,6.0.1
300715197,7486081,com.android.bluetooth,"Bluetooth share",1,6.0.1
300715238,7486082,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715268,7486082,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715279,7486083,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715283,7486084,com.android.bluetooth,"Bluetooth share",1,6.0.1
300715322,7486083,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715360,7486085,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715388,7486085,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715400,7486086,com.android.bluetooth,"Bluetooth share",1,6.0.1
300715441,7486087,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715469,7486087,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715481,7486088,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715509,7486088,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715521,7486089,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715525,7486090,com.android.bluetooth,"Bluetooth share",1,6.0.1
300715564,7486089,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715602,7486091,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715630,7486091,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715642,7486092,com.android.bluetooth,"Bluetooth share",1,6.0.1
300715683,7486093,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715711,7486093,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715723,7486094,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715751,7486094,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715763,7486095,com.android.bluetooth,"Bluetooth share",1,6.0.1
300715778,7486096,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715828,7486096,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715844,7486097,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715872,7486097,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715884,7486098,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715912,7486098,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715924,7486099,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715952,7486099,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300715964,7486100,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300715994,7486100,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716008,7486101,com.android.bluetooth,"Bluetooth share",1,6.0.1
300716049,7486102,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716079,7486102,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716093,7486103,com.android.bluetooth,"Bluetooth share",1,6.0.1
300716124,7486104,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716154,7486104,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716168,7486105,com.android.bluetooth,"Bluetooth share",1,6.0.1
300716208,7486106,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716238,7486106,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716252,7486107,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716256,7486108,com.android.bluetooth,"Bluetooth share",1,6.0.1
300716293,7486107,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716324,7486109,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716354,7486109,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716368,7486110,com.android.bluetooth,"Bluetooth share",1,6.0.1
300716398,7486111,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716426,7486111,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716440,7486112,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716468,7486112,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716482,7486113,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716510,7486113,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716524,7486114,com.android.bluetooth,"Bluetooth share",1,6.0.1
300716564,7486115,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716592,7486115,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716606,7486116,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716610,7486117,com.android.bluetooth,"Bluetooth share",1,6.0.1
300716647,7486116,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716688,7486118,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716716,7486118,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716730,7486119,com.android.bluetooth,"Bluetooth share",1,6.0.1
300716775,7486120,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716803,7486120,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716817,7486121,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716845,7486121,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716859,7486122,com.android.bluetooth,"Bluetooth share",1,6.0.1
300716904,7486123,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300716932,7486123,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300716945,7486124,com.android.bluetooth,"Bluetooth share",1,6.0.1
300716990,7486125,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717018,7486125,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717031,7486126,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717059,7486126,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717072,7486127,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717103,7486127,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717116,7486128,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717147,7486128,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717160,7486129,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717191,7486129,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717204,7486130,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717235,7486130,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717248,7486131,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717279,7486131,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717292,7486132,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717320,7486132,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717333,7486133,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717361,7486133,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717374,7486134,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717404,7486134,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717417,7486135,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717447,7486135,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717460,7486136,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717490,7486136,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717503,7486137,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717533,7486137,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717546,7486138,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717576,7486138,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717589,7486139,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717619,7486139,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717634,7486140,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717664,7486140,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717679,7486141,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717709,7486141,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717724,7486142,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717754,7486142,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717769,7486143,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717799,7486143,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717814,7486144,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717844,7486144,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717859,7486145,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717894,7486145,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717907,7486146,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717937,7486146,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717951,7486147,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300717981,7486147,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300717995,7486148,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718025,7486148,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718039,7486149,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718069,7486149,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718083,7486150,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718113,7486150,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718127,7486151,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718157,7486151,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718171,7486152,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718201,7486152,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718215,7486153,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718245,7486153,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718259,7486154,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718289,7486154,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718303,7486155,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718333,7486155,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718344,7486156,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718374,7486156,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718388,7486157,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718418,7486157,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718432,7486158,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718462,7486158,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718476,7486159,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718506,7486159,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718521,7486160,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718551,7486160,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718566,7486161,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718596,7486161,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718611,7486162,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718641,7486162,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718656,7486163,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718686,7486163,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718701,7486164,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718731,7486164,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718746,7486165,com.android.bluetooth,"Bluetooth Share",1,6.0.1
300718776,7486165,com.jrdcom.jrdwfcmanager,"Wi-Fi Calling",1,1.0.1
300718791,7486166,com.android.bluetooth,"Bluetooth Share",1,6.0.1
